2024-05-17 23:45:29, AirTemperature: 0.0C, AirHumidity: 0.0%, WaterTemperature: 0.0C, WaterDO: 0.0mg/L 
2024-05-24 14:33:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 23C, WaterDO: 0.22mg/L 
2024-05-24 14:34:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 23C, WaterDO: 0.0mg/L 
2024-05-24 14:35:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:36:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:37:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:38:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 14:39:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:40:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 14:41:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 14:42:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 14:43:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:44:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 14:45:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:46:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 14:47:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:48:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:49:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:50:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.48mg/L 
2024-05-24 14:51:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:52:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:53:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 14:54:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 14:55:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 23C, WaterDO: 0.22mg/L 
2024-05-24 14:56:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 23C, WaterDO: 0.22mg/L 
2024-05-24 14:57:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 23C, WaterDO: 0.22mg/L 
2024-05-24 14:58:13, AirTemperature: 28.3C, AirHumidity: 52.0%, WaterTemperature: 23C, WaterDO: 0.0mg/L 
2024-05-24 14:59:13, AirTemperature: 28.3C, AirHumidity: 52.0%, WaterTemperature: 23C, WaterDO: 0.22mg/L 
2024-05-24 15:00:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 23C, WaterDO: 0.22mg/L 
2024-05-24 15:01:13, AirTemperature: 28.3C, AirHumidity: 52.0%, WaterTemperature: 23C, WaterDO: 0.0mg/L 
2024-05-24 15:02:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 23C, WaterDO: 0.22mg/L 
2024-05-24 15:03:13, AirTemperature: 28.3C, AirHumidity: 52.0%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:04:13, AirTemperature: 28.3C, AirHumidity: 52.0%, WaterTemperature: 23C, WaterDO: 0.22mg/L 
2024-05-24 15:05:13, AirTemperature: 28.3C, AirHumidity: 52.0%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:06:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:07:13, AirTemperature: 28.3C, AirHumidity: 52.0%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:08:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:09:13, AirTemperature: 28.3C, AirHumidity: 52.0%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:10:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:11:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:12:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:13:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:14:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.48mg/L 
2024-05-24 15:15:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:16:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:17:13, AirTemperature: 28.3C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:18:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:19:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:20:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:21:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:22:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:23:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:24:13, AirTemperature: 28.4C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:25:13, AirTemperature: 28.4C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:26:13, AirTemperature: 28.4C, AirHumidity: 52.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:27:13, AirTemperature: 28.4C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:28:13, AirTemperature: 28.4C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:29:13, AirTemperature: 28.4C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:30:13, AirTemperature: 28.4C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:31:13, AirTemperature: 28.4C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:32:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:33:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:34:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:35:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:36:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:37:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:38:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:39:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:40:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:41:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:42:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:43:13, AirTemperature: 28.5C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:44:13, AirTemperature: 28.6C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:45:13, AirTemperature: 28.6C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:46:13, AirTemperature: 28.6C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:47:13, AirTemperature: 28.6C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:48:13, AirTemperature: 28.6C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:49:13, AirTemperature: 28.6C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:50:13, AirTemperature: 28.6C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:51:13, AirTemperature: 28.6C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 15:52:13, AirTemperature: 28.6C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:53:13, AirTemperature: 28.6C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:54:13, AirTemperature: 28.7C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:55:13, AirTemperature: 28.7C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:56:13, AirTemperature: 28.7C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:57:13, AirTemperature: 28.7C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:58:13, AirTemperature: 28.7C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 15:59:13, AirTemperature: 28.7C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:00:13, AirTemperature: 28.7C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 16:01:13, AirTemperature: 28.7C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 16:02:13, AirTemperature: 28.7C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 16:03:13, AirTemperature: 28.7C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 16:04:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 16:05:13, AirTemperature: 28.8C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-24 16:06:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:07:13, AirTemperature: 28.8C, AirHumidity: 52.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 16:08:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-24 16:09:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.46mg/L 
2024-05-24 16:10:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:11:13, AirTemperature: 28.8C, AirHumidity: 52.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:12:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:13:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:14:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:15:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:16:13, AirTemperature: 28.8C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:17:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:18:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:19:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:20:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:21:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:22:13, AirTemperature: 28.9C, AirHumidity: 52.2%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:23:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:24:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:25:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:26:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:27:13, AirTemperature: 28.9C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:28:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:29:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:30:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:31:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:32:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:33:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:34:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:35:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:36:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:37:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:38:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:39:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:40:13, AirTemperature: 29.0C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.46mg/L 
2024-05-24 16:41:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:42:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:43:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:44:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:45:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:46:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:47:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:48:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:49:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:50:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:51:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:52:13, AirTemperature: 29.1C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:53:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:54:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:55:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:56:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:57:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 16:58:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 16:59:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:00:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:01:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:02:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:03:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:04:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.46mg/L 
2024-05-24 17:05:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:06:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:07:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:08:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:09:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:10:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:11:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:12:13, AirTemperature: 29.2C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:13:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.46mg/L 
2024-05-24 17:14:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.46mg/L 
2024-05-24 17:15:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:16:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:17:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:18:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:19:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:20:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:21:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:22:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:23:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:24:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:25:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:26:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:27:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:28:13, AirTemperature: 29.3C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:29:13, AirTemperature: 29.4C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:30:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:31:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.46mg/L 
2024-05-24 17:32:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:33:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:34:13, AirTemperature: 29.4C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:35:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:36:13, AirTemperature: 29.4C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:37:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:38:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:39:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:40:13, AirTemperature: 29.5C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:41:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:42:13, AirTemperature: 29.5C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:43:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:44:13, AirTemperature: 29.4C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:45:13, AirTemperature: 29.4C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:46:13, AirTemperature: 29.5C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:47:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:48:13, AirTemperature: 29.5C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:49:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:50:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
2024-05-24 17:51:13, AirTemperature: 29.5C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:52:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:53:13, AirTemperature: 29.5C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:54:13, AirTemperature: 29.5C, AirHumidity: 52.4%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:55:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:56:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:57:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:58:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.2mg/L 
2024-05-24 17:59:13, AirTemperature: 29.5C, AirHumidity: 52.3%, WaterTemperature: 25C, WaterDO: 0.0mg/L 
